,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,fraud_risk
371,1285,68,53,1951,12,Female,6723 Maple Street,38.83,-77.21,30622,65298,18684,524,2,10.0,0.43640226628895185,0.05339943342776204,0.5101983002832862,Swipe,Online,10.607490272373541,281.59677042801553,70.57876361951116,52.13905642023346,13.735408560311283,4.920338983050848,485.64,70.3689142853966,52.33385593220339,59.83050847457627,28.779661016949152,15180.0,0
372,1973,58,65,1962,1,Female,501 Grant Lane,34.87,-85.5,15950,32520,29433,731,4,21.0,0.4057704112952732,0.13627992633517497,0.45794966236955187,Swipe,Online,20.707816764132556,168.08350877192981,62.55710495966563,51.949171539961014,6.350877192982456,6.796525423728814,361.6679661016949,60.636444568528105,47.65661016949152,27.610169491525422,19.54237288135593,45300.0,1
373,73,48,73,1971,12,Male,2193 Sixth Avenue,41.71,-73.96,26227,53478,73030,674,3,5.0,0.15695864828812806,0.09848821698532681,0.7445531347265452,Swipe,Online,14.960739299610895,235.59854085603112,77.73409435289322,56.6507392996109,8.750972762645915,5.841525423728813,390.5858474576271,77.03944064699357,48.71728813559322,38.11864406779661,20.66949152542373,33420.0,0
374,1097,39,68,1980,10,Male,952 Mountain View Boulevard,43.95,-86.44,15863,32343,59006,732,3,14.0,0.41743725231175693,0.07699565955840725,0.5055670881298359,Swipe,Online,4.012334630350195,132.6864785992218,37.550266424106866,31.606381322957198,10.309338521400779,2.0333050847457628,210.20516949152542,35.99637647305198,28.34127118644068,44.90677966101695,22.23728813559322,26280.0,1
375,1644,83,65,1937,1,Male,637 Seventh Street,34.66,-83.09,15406,31943,1248,686,6,31.0,0.4310598348603099,0.06809184481393507,0.500848320325755,Swipe,Online,3.8744747081712063,144.445,37.00421233374407,23.92637159533074,17.200389105058367,2.5360169491525424,230.67516949152545,36.9955588679243,19.551525423728812,74.92372881355932,27.271186440677965,12060.0,1
376,1114,44,66,1976,1,Male,9900 Ninth Avenue,39.02,-86.93,18204,37115,58438,685,3,4.0,0.3773328808958263,0.07261621988462844,0.5500508992195453,Swipe,Online,6.581517509727627,137.22161478599222,31.222220843482035,19.513706225680934,11.46692607003891,3.307457627118644,265.42254237288137,31.113232883073334,15.810466101694916,49.94915254237288,24.203389830508474,8820.0,0
377,1087,40,65,1979,12,Female,613 George Boulevard,37.53,-84.66,15202,30997,81716,722,2,6.0,0.13107822410147993,0.04756871035940803,0.821353065539112,Swipe,Online,4.799143968871595,135.2742412451362,29.720516647099018,16.63476653696498,9.202334630350194,3.0388983050847456,274.8216949152542,29.81376467402401,12.35199152542373,40.08474576271186,19.322033898305083,23940.0,0
378,1031,61,68,1959,1,Male,6762 Second Street,39.75,-104.42,26369,53762,37361,689,8,12.0,0.3388888888888889,0.06590038314176246,0.5952107279693487,Swipe,Online,3.6569260700389106,241.90587548638132,52.70636008844047,20.87508754863813,10.155642023346303,2.1956779661016945,423.9849152542373,52.951388969420925,13.838474576271187,44.23728813559322,21.889830508474578,21900.0,1
379,728,30,67,1989,7,Female,385 Grant Street,39.08,-94.35,16224,33076,50117,721,3,14.0,0.31558691468890315,0.07740004276245456,0.6070130425486423,Swipe,Online,1.9779377431906615,155.10453307392996,36.25416993203873,23.65738326848249,9.099221789883268,1.0884745762711865,296.6309322033898,35.636122043428834,15.611864406779661,39.63559322033898,20.161016949152543,22920.0,1
380,1639,58,67,1961,5,Male,1034 Pine Boulevard,42.12,-80.08,24324,49595,68057,676,1,11.0,0.45041423001949316,0.027412280701754384,0.5221734892787524,Swipe,Online,4.914078431372548,309.12552941176466,81.9544016185762,69.60482352941176,16.094117647058823,6.226186440677966,535.823220338983,83.78176054337668,71.04648305084746,69.55932203389831,25.050847457627118,9840.0,1
381,1587,31,67,1988,12,Male,8803 Washington Boulevard,42.18,-70.73,40226,82019,64583,695,3,2.0,0.4645896059693677,0.057599162194004454,0.4778112318366278,Swipe,Online,12.110724346076458,369.86394366197186,97.73047412599549,75.86307847082495,15.370221327967807,5.568070175438597,669.6183333333333,97.9302507726267,76.60719298245614,67.00877192982456,29.771929824561404,19680.0,0
382,712,74,67,1945,3,Female,54 Lafayette Street,32.63,-117.05,20102,29130,8746,720,5,12.0,0.4359912216532553,0.051207022677395755,0.5128017556693489,Swipe,Online,8.752665369649804,144.6249805447471,35.58093139550696,26.474990272373542,10.638132295719844,3.4520338983050847,285.05754237288136,35.34342054989137,22.682499999999997,46.33898305084746,22.050847457627118,17730.0,1
383,146,47,67,1972,7,Female,45 Ocean Lane,41.85,-88.3,33701,68710,201796,717,3,2.0,0.3885928557331754,0.08545490428261299,0.5259522399842116,Swipe,Online,13.165622568093385,218.68643968871595,58.589588461398975,46.54507782101167,9.857976653696499,4.230254237288135,464.6188983050847,58.453948687426795,41.83966101694915,42.940677966101696,25.203389830508474,23220.0,0
384,763,35,61,1985,1,Male,583 Seventh Street,39.99,-75.27,50579,103126,130160,642,1,6.0,0.43488529014844807,0.058591992802519116,0.5065227170490328,Swipe,Online,4.12612840466926,311.01461089494165,76.97624531540623,58.59812256809339,17.299610894941633,1.8863559322033898,543.3910169491526,77.17051133670262,54.664915254237286,75.35593220338983,34.016949152542374,13530.0,0
385,154,48,61,1971,6,Male,8993 Madison Avenue,34.93,-78.72,18376,37468,73448,666,3,14.0,0.3744663713250101,0.023681031010873942,0.601852597664116,Swipe,Online,4.124844357976654,161.7481906614786,34.251778523013556,40.58256809338521,24.153696498054476,2.0591525423728814,258.70033898305087,34.151813315916414,40.400381355932204,105.21186440677967,21.43220338983051,2880.0,1
386,704,51,67,1968,7,Female,6840 North Lane,41.2,-73.73,55274,112695,35135,840,6,23.0,0.30532313906520486,0.22951529140219273,0.4651615695326024,Swipe,Online,4.113229571984435,378.70332684824905,79.73815153817402,35.752645914396886,26.972762645914397,2.8457627118644067,611.9160169491525,79.40869267099909,32.338601694915255,117.49152542372882,35.11864406779661,10260.0,1
387,729,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,16421,24884,1828,850,6,19.0,0.43299298021697513,0.058710912571793235,0.5082961072112316,Swipe,Online,1.2020622568093386,198.67974708171207,38.0865860717653,24.403463035019453,12.194552529182879,0.7777118644067796,405.04,38.39728689165413,23.45224576271186,53.11864406779661,25.584745762711865,17280.0,1
388,1016,41,53,1978,8,Female,165 Fourth Street,32.95,-117.19,0,553,740,719,3,8.0,0.423859649122807,0.13263157894736843,0.4435087719298246,Swipe,Online,12.5570625,44.81735416666667,24.964428563161377,21.440958333333334,2.96875,2.9933050847457627,93.42584745762711,24.446507996944373,15.223940677966102,12.076271186440678,9.788135593220339,97140.0,0
389,1214,40,64,1979,11,Male,83302 Valley Stream Lane,42.06,-71.24,35544,72470,133421,711,2,2.0,0.2217098703888335,0.06443170488534397,0.7138584247258225,Swipe,Online,1.988657587548638,287.90480544747084,47.705843260069415,25.270369649805446,15.61089494163424,1.1772881355932203,523.053220338983,47.5162188878839,23.382457627118644,68.0,26.203389830508474,18120.0,0
390,395,39,72,1981,2,Male,1105 Wessex Avenue,32.69,-97.12,24331,49611,110543,739,4,3.0,0.432050757265657,0.0673352435530086,0.5006139991813344,Swipe,Online,7.180856031128405,234.49464980544747,51.28203809726139,29.697762645914395,9.505836575875486,4.421864406779661,468.222627118644,51.77187180054491,25.60063559322034,41.40677966101695,20.550847457627118,29400.0,0
391,491,40,69,1979,6,Male,2336 George Drive,34.83,-82.37,13249,27013,58806,651,3,9.0,0.38874394334699963,0.10361535594483787,0.5076407007081625,Swipe,Online,19.97210735586481,110.96882936507937,36.90408917928412,37.520634920634926,5.323412698412699,4.433728813559322,204.28686440677964,35.33635297105189,37.05957627118644,22.73728813559322,12.661016949152541,42240.0,0
392,1153,63,62,1956,4,Male,690 Catherine Street,39.69,-104.81,24849,58006,20196,774,1,8.0,0.43893387314439947,0.053306342780026994,0.5077597840755735,Swipe,Online,3.2857782101167317,51.23933852140078,18.658662535958484,14.042081712062258,5.766536964980545,1.3962711864406778,74.3085593220339,18.942958641595432,10.396483050847458,25.11864406779661,15.508474576271187,55980.0,0
393,377,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,24884,39110,363,750,5,1.0,0.3175002861394071,0.11479913013620235,0.5677005837243905,Swipe,Online,13.00544747081712,190.68324902723737,54.46795589866983,49.09219844357977,16.99805447470817,7.062881355932203,372.1481355932204,54.23182015294448,48.06860169491526,74.04237288135593,33.32203389830509,18960.0,0
394,850,38,66,1981,12,Female,422 Burns Street,37.98,-85.71,19661,40087,17392,712,2,1.0,0.8986486486486487,0.04873054873054873,0.05262080262080262,Chip,Online,11.48354961832061,125.45980916030535,33.007510544827376,30.868683206106873,18.641221374045802,5.781833333333333,250.18183333333334,33.11764532223469,30.982000000000003,81.4,24.7,17220.0,0
395,1694,83,65,1936,3,Female,480 Catherine Drive,41.09,-73.55,37213,74753,1585,726,5,18.0,0.3415543447089188,0.057499283051333526,0.6009463722397477,Swipe,Online,9.52,227.61145914396886,55.92042750333481,43.914591439688714,13.568093385214008,2.947457627118644,454.3250847457627,55.996552616163704,41.861525423728814,59.101694915254235,27.23728813559322,19920.0,1
396,716,31,70,1988,5,Male,1495 Elm Boulevard,33.92,-116.83,13002,26511,21869,769,6,1.0,0.45787781350482315,0.011039657020364416,0.5310825294748124,Swipe,Online,3.039163424124514,101.67523346303501,37.795120720054996,44.14186770428015,18.151750972762645,2.134322033898305,167.0541525423729,37.60636878895526,46.56944915254237,79.0677966101695,17.347457627118644,13440.0,0
397,1131,76,69,1943,4,Male,2609 Plum Drive,38.88,-94.81,28490,19682,0,683,4,14.0,0.3236459709379128,0.03963011889035667,0.6367239101717305,Swipe,Online,16.366531914893617,222.6764680851064,84.39183156621533,83.98186170212766,12.885106382978723,6.017962962962963,360.8003703703704,82.88299973680293,79.2899074074074,56.074074074074076,21.685185185185187,17760.0,1
398,1719,81,64,1938,9,Female,678 Park Drive,25.77,-80.2,19386,23217,2559,616,3,7.0,0.35853346596561037,0.043058121358533465,0.5984084126758562,Swipe,Online,1.5137548638132297,165.13605058365758,29.018214283005083,11.720924124513619,13.690661478599221,0.7223728813559321,277.19881355932205,28.73000884365924,8.377161016949152,59.63559322033898,23.610169491525422,18000.0,0
399,254,30,66,1989,5,Male,323 Eighth Drive,40.02,-105.25,33151,67589,0,734,3,1.0,0.4542045170430869,0.023501958496541377,0.5222935244603717,Swipe,Online,2.138372549019608,283.4540196078431,58.46198355620034,45.25043137254902,23.527450980392157,7.764661016949153,541.0389830508475,64.16284617676489,52.99881355932203,101.6864406779661,33.3728813559322,9900.0,0
400,1307,52,61,1967,4,Female,2332 Elm Lane,37.89,-122.03,42685,87030,156474,646,5,30.0,0.22765652381711007,0.4382666879082364,0.3340767882746535,Online,Chip,13.585311284046693,383.4375680933852,85.22837108595519,59.37809338521401,12.212062256809338,6.34813559322034,841.6810169491525,85.57532624651869,60.3043220338983,53.19491525423729,25.0,23850.0,1
401,1095,72,66,1948,2,Male,493 South Street,40.7,-73.89,19329,22918,11371,750,5,21.0,0.3509036144578313,0.08358433734939759,0.5655120481927711,Swipe,Online,13.481910331384016,158.95670565302143,46.2011245323789,43.55101364522417,7.766081871345029,2.0427966101694914,322.13000000000005,45.494704034282655,43.02597457627118,33.76271186440678,19.508474576271187,28740.0,1
402,1466,36,75,1983,4,Female,3194 Norfolk Street,38.64,-75.61,17624,35933,23451,812,2,6.0,0.2568870523415978,0.1464974419519874,0.5966155057064148,Swipe,Online,1.3441634241245135,120.07527237354086,28.655259619539486,21.174815175097276,19.77431906614786,0.8386440677966103,212.994406779661,28.68082873395805,19.302923728813557,86.13559322033899,31.203389830508474,12090.0,0
403,1226,42,67,1978,2,Male,376 Fourth Drive,21.34,-157.72,18080,36860,65049,714,3,26.0,0.402406626035318,0.10939209251445538,0.4882012814502266,Swipe,Online,6.8565175097276265,191.6211673151751,63.06698475261397,56.810739299610894,12.449416342412452,1.8676271186440678,338.10754237288137,62.703527455799545,54.69508474576271,54.228813559322035,23.0,12180.0,1
404,1755,53,70,1967,2,Male,302 Park Boulevard,31.96,-83.77,13864,28269,66681,734,6,4.0,0.3603446606641495,0.24552231580985576,0.3941330235259948,Swipe,Online,1.9901945525291829,144.87217898832685,26.232405914546245,17.244143968871594,20.095330739299612,0.8801694915254237,257.84999999999997,26.20505434194648,15.269364406779662,87.53389830508475,24.203389830508474,15180.0,0
405,1956,43,71,1976,8,Female,93 11th Avenue,33.81,-117.97,18330,37371,3378,739,4,2.0,0.2814681827249152,0.0907640135647317,0.6277678037103531,Swipe,Online,1.7902140077821012,116.53772373540856,30.2583514032734,20.068677042801554,9.752918287937744,1.0196610169491525,211.70737288135595,29.959376114968734,16.31084745762712,42.483050847457626,20.372881355932204,32220.0,0
406,706,33,68,1986,9,Female,212 Ocean View Avenue,38.02,-122.54,33148,67589,106072,602,2,5.0,0.3856060606060606,0.08068181818181819,0.5337121212121212,Swipe,Online,3.639941634241245,241.37081712062258,59.646016861751384,41.653735408560316,10.272373540856032,1.2621186440677967,450.8853389830509,59.648718462533765,38.51995762711865,44.74576271186441,23.466101694915253,20940.0,0
407,474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,39705,80957,161166,683,6,9.0,0.4573866035982769,0.04763915871272911,0.494974237688994,Swipe,Online,0.4278988326848249,314.7722568093385,49.71486035848504,20.749260700389108,23.03307392996109,0.2773728813559322,620.3933050847457,49.72360677033364,16.413516949152545,100.33050847457628,31.991525423728813,9720.0,0
408,1259,64,69,1955,7,Female,729 Littlewood Avenue,41.18,-73.42,94302,192269,100192,700,6,19.0,0.42119743220227956,0.04939080309183807,0.5294117647058824,Swipe,Online,4.962529182879377,463.2163424124514,82.77395290947699,40.355758754863814,14.850194552529183,3.2216101694915253,970.9459322033898,82.69708327674542,36.134491525423726,64.6864406779661,26.23728813559322,10050.0,1
409,320,34,75,1985,8,Male,6444 Madison Drive,32.22,-110.82,17480,35641,64419,625,2,8.0,0.0,0.08022388059701492,0.9197761194029851,Swipe,Chip,29.50216374269006,179.4569005847953,70.45843952974143,64.56630604288499,6.269005847953216,12.903644067796609,306.87813559322035,68.56579363260369,61.61686440677966,27.25423728813559,17.161016949152543,47040.0,0
410,150,51,73,1968,8,Female,2897 West Street,38.7,-77.24,35062,71490,0,782,3,6.0,0.423700026130128,0.05212960543506663,0.5241703684348054,Swipe,Online,3.1976070038910507,236.1073540856031,61.55910266334326,50.031488326848255,14.891050583657588,2.2816101694915254,456.3513559322034,61.779681146151376,47.20822033898305,64.86440677966101,27.771186440677965,17220.0,0
411,1471,31,76,1988,11,Male,7948 Martin Luther King Avenue,35.1,-90.0,10730,21876,20169,786,2,3.0,0.41984884645982495,0.07120127287191726,0.5089498806682577,Swipe,Online,4.306696629213484,107.72350561797752,42.44956036159191,43.33101123595505,11.298876404494383,1.5626470588235293,173.8091176470588,41.84195319786759,42.86754901960784,49.294117647058826,21.519607843137255,19980.0,0
412,1050,43,65,1976,3,Female,41332 Lincoln Avenue,35.98,-78.91,17625,35938,47204,670,3,2.0,0.4869978262619757,0.04580951614201755,0.46719265759600676,Chip,Online,6.088475609756098,143.47571138211381,38.76773948108254,40.57536585365854,25.245934959349594,3.677256637168141,273.7275221238938,38.760202551357985,40.548362831858405,109.92035398230088,27.424778761061948,6720.0,0
413,207,73,65,1946,10,Female,518 Main Street,36.58,-79.4,16745,28553,19507,745,5,1.0,0.40878988561107765,0.07043949428055388,0.5207706201083685,Swipe,Online,12.79288499025341,131.24035087719298,45.0745076302028,40.96994152046784,6.475633528265107,5.900169491525424,256.6450847457627,43.7215004078378,35.44042372881356,28.152542372881356,18.093220338983052,42300.0,0
414,798,50,68,1969,9,Female,9982 Summit Boulevard,33.57,-117.14,24069,49076,56547,715,4,4.0,0.39600499375780274,0.10137328339575531,0.5026217228464419,Swipe,Online,18.15124513618677,247.79647859922179,75.34734733448947,60.25669260700389,7.791828793774319,7.963898305084746,512.8898305084746,73.56769677759968,54.6889406779661,33.940677966101696,21.338983050847457,34560.0,0
415,1207,41,65,1978,10,Male,8425 East Lane,41.47,-81.67,27646,56368,71544,664,3,4.0,0.2612664004563605,0.4399125308994105,0.2988210686442289,Online,Chip,3.005875486381323,231.5473540856031,51.30512309143971,32.21497081712062,20.46303501945525,1.3456779661016949,429.9064406779661,51.16970044095711,30.339364406779662,89.13559322033899,22.805084745762713,11400.0,0
416,1012,35,66,1984,6,Female,9006 Ocean Boulevard,39.95,-75.16,16114,32855,94228,693,2,5.0,0.6019002375296912,0.09358669833729216,0.30451306413301665,Chip,Online,13.508382352941178,143.32635294117648,53.50460423522556,45.44970588235294,6.1911764705882355,4.960512820512821,250.9247435897436,53.177212920205726,42.096923076923076,26.987179487179485,17.96153846153846,46020.0,0
417,844,65,64,1955,2,Male,364 Eighth Drive,32.75,-97.33,21401,18149,26672,738,2,8.0,0.0,0.16178194607268465,0.8382180539273154,Swipe,Chip,18.957565217391302,142.9626956521739,61.06793335320074,54.7712463768116,4.944927536231884,5.209493670886076,264.11443037974686,60.77361696154805,52.654113924050634,21.59493670886076,16.075949367088608,56700.0,0
418,334,44,65,1975,11,Male,8349 Valley Avenue,41.16,-82.22,19818,40407,25986,697,3,2.0,0.4065469904963041,0.11298838437170011,0.4804646251319958,Swipe,Online,17.15483300589391,153.63210216110022,55.69654588273547,46.40513752455796,5.581532416502947,5.271101694915254,280.43169491525424,55.24316513044241,41.7021186440678,24.076271186440678,16.6864406779661,49920.0,0
